OBJECTID,FID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90
477,476,2500,1000000,0.046231452,5.642987251,5.596755799,1.625484193,1.000605083,4063.710481,1.430890918,3.033820152
478,477,2500,1000000,0.051048715,5.40304327,5.351994555,1.538587627,0.905918941,3846.469067,1.368734419,2.755358005
479,478,1617,646800,0,5.158061504,5.158061504,1.717131731,0.974877118,2776.60201,1.529456735,3.030164719
480,479,375,150000,0.246722549,5.622573376,5.375850827,2.194092179,1.178108994,822.784567,1.854459882,3.861390924
481,480,750,300000,0.237509474,8.33216095,8.094651476,2.95579815,1.654209866,2216.848612,2.662230968,5.274603987
482,481,1065,426000,0.130264878,6.135799408,6.00553453,1.903018068,1.133192586,2026.714242,1.727858782,3.396723223
483,482,2500,1000000,0.065728955,7.695970535,7.63024158,2.088785702,1.153108738,5221.964256,1.939947844,3.576208377
484,483,2500,1000000,0.030355198,7.185882568,7.15552737,1.762929396,1.105978759,4407.323489,1.592812419,3.263597727
485,484,2500,1000000,0.053882293,6.021679878,5.967797585,1.654314444,0.90676202,4135.78611,1.551147461,2.834721804
486,485,2500,1000000,0.030355198,4.101305485,4.070950286,1.226133727,0.657342333,3065.334319,1.138737321,2.126284623
487,486,2500,1000000,0,4.510499954,4.510499954,1.406989903,0.756650545,3517.474759,1.322590411,2.455854487
488,487,2500,1000000,0,5.671448708,5.671448708,1.242133875,0.902603305,3105.334687,1.042618752,2.451610804
489,488,1700,680000,0.059427202,5.18863821,5.129211009,1.651521433,1.014500876,2807.586437,1.514098346,3.018338156
490,489,1700,680000,0.034818716,5.532366276,5.497547559,1.837909206,1.041595959,3124.445649,1.622480929,3.394799471
491,490,1062,424800,0.174830541,4.682995796,4.508165255,1.73598837,0.954432274,1843.619649,1.638233423,3.05864954
492,491,225,90000,0.160168573,4.113452911,3.953284338,1.478382221,0.846570986,332.6359997,1.347149253,2.609501743
493,492,1550,620000,0.03315701,4.132427692,4.099270683,1.582821354,0.766533673,2453.373099,1.580254614,2.583875299
494,493,2284,913600,0,4.793927193,4.793927193,1.515689054,0.779789233,3461.833798,1.449420333,2.568650484
495,494,1300,520000,0.066731021,5.067452908,5.000721887,1.70960944,0.896462862,2222.492271,1.579599261,2.933161736
496,495,1251,500400,0,3.914991379,3.914991379,1.312948328,0.698528402,1642.498359,1.232403159,2.264054298
497,496,1250,500000,0,4.013964653,4.013964653,1.316488584,0.747276808,1645.61073,1.192624211,2.390284467
