OBJECTID,FID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90
201,200,2500,1000000,461.7358704,1749.51416,1287.77829,1159.352035,285.9540806,2898380.088,1178.388672,1526.525415
202,201,2500,1000000,200,1028.007813,828.0078125,645.4720742,200.0748891,1613680.186,664.8308105,900
203,202,2500,1000000,0,921.9544678,921.9544678,345.1437085,211.5674371,862859.2712,313.04953,644.0496826
204,203,2500,1000000,220,1369.525513,1149.525513,824.5470283,272.1069618,2061367.571,823.6503906,1192.308716
205,204,2500,1000000,0,980.815979,980.815979,478.9895749,237.6269913,1197473.937,493.963562,796.3164673
206,205,2500,1000000,0,594.6427612,594.6427612,177.3501188,151.0556697,443375.2969,141.4213562,407.9215698
207,206,2500,1000000,839.5236816,1946.484009,1106.960327,1409.010241,284.860205,3522525.602,1408.119263,1800
208,207,2500,1000000,628.0127563,1742.641724,1114.628967,1304.442376,239.0528029,3261105.94,1359.11731,1570.986938
209,208,2500,1000000,0,449.4440918,449.4440918,168.110126,102.3762931,420275.315,161.2451477,305.3521851
210,209,2500,1000000,2021.484619,3367.25415,1345.769531,2703.5506,287.5520059,6758876.5,2710.903931,3084.788452
211,210,2500,1000000,960,1897.366577,937.3665771,1459.353155,261.971074,3648382.888,1475.262695,1791.334619
212,211,2500,1000000,891.0667725,2046.069458,1155.002686,1485.106369,265.105912,3712765.923,1479.594482,1855.262817
213,212,2500,1000000,360,1081.665405,721.6654053,765.5532208,169.2244235,1913883.052,786.3841553,975.2947998
214,213,2500,1000000,205.9125977,1584.929077,1379.016479,938.5718219,286.6491495,2346429.555,967.057312,1297.998413
215,214,2500,1000000,0,379.4733276,379.4733276,107.6284115,99.95021276,269071.0287,80,260.0768097
216,215,2500,1000000,20,1358.822998,1338.822998,713.1592574,285.4313806,1782898.143,735.9347534,1074.299744
217,216,2500,1000000,0,809.1971436,809.1971436,336.3237458,200.5175754,840809.3646,332.866333,608.2762451
218,217,2500,1000000,0,519.2302246,519.2302246,138.9136012,130.5562383,347284.003,100,340.587738
219,218,2500,1000000,740,1880.425537,1140.425537,1291.814761,284.053904,3229536.902,1292.671631,1680
220,219,2500,1000000,0,910.8237915,910.8237915,510.7924123,210.8544318,1276981.031,550.272644,752.8612061
221,220,2500,1000000,0,737.8346558,737.8346558,186.5356644,169.5206354,466339.1611,145.6022034,449.4440918
222,221,1089,435600,0,500,500,277.590397,121.0588005,302295.9423,295.2964478,428.0186768
223,222,2500,1000000,1114.271118,1878.403564,764.1324463,1589.190003,161.5879014,3972975.007,1606.486816,1790.050244
224,223,2500,1000000,0,1183.38501,1183.38501,524.046018,268.3739401,1310115.045,509.901947,895.5445557
225,224,2500,1000000,1789.972046,3046.900146,1256.928101,2494.507882,283.0720418,6236269.706,2509.900391,2876.233618
226,225,2500,1000000,0,572.7128296,572.7128296,169.131237,136.7429138,422828.0926,145.6022034,367.6955261
227,226,2500,1000000,0,475.3945618,475.3945618,138.1675665,114.4075325,345418.9162,121.6552505,300.8648224
228,227,2500,1000000,0,809.1971436,809.1971436,227.5238298,203.0427218,568809.5746,175.4659729,538.5164795
229,228,2500,1000000,617.4139404,1968.146362,1350.732422,1303.100558,288.1071528,3257751.395,1308.739868,1681.546875
230,229,2500,1000000,769.6752319,1887.326172,1117.65094,1399.94392,273.9609791,3499859.801,1405.915894,1765.162854
231,230,2500,1000000,679.1170654,1925.097412,1245.980347,1307.547897,286.7251243,3268869.742,1309.198242,1688.762817
232,231,2415,966000,0,932.9523315,932.9523315,456.7473013,246.7186687,1103044.733,444.072052,803.9900513
233,232,2500,1000000,420,1195.491577,775.4915771,839.1758449,177.984892,2097939.612,862.0904541,1060
234,233,2500,1000000,0,948.2615967,948.2615967,462.5425283,250.6060047,1156356.321,449.4440918,816.1127563
