OBJECTID,FID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN,PCT90
599,598,2862,987040.6515,0,44787,44787,468.6362683,3964.511539,1341237,406,0,90,8,157
600,599,2916,1005664.06,0,4570,4570,61.11179698,345.951127,178202,282,0,70,4,61
601,600,2916,1005664.06,0,13800,13800,132.4797668,992.9573645,386311,351,0,92,5,124
602,601,486,167610.6767,0,2131,2131,60.67283951,233.1532152,29487,100,0,25,5,63
603,602,2916,1005664.06,0,3442,3442,61.36076818,285.7646845,178928,313,0,43,3,94
604,603,1506,519386.1709,0,19444,19444,541.3638778,2795.043591,815294,252,0,59,12,118
605,604,2862,987040.6515,0,27154,27154,396.7148847,2607.118902,1135398,382,0,95,7,166
606,605,2916,1005664.06,0,1957,1957,33.14711934,159.2526505,96657,217,0,53,2,41
607,606,2916,1005664.06,0,91556,91556,460.0888203,6272.245357,1341619,211,0,65,5,45
608,607,2862,987040.6515,0,56406,56406,327.232355,4081.324829,936539,202,0,47,2,51
609,608,2862,987040.6515,0,6767,6767,114.3057303,659.3131131,327143,267,0,51,4,73
610,609,2862,987040.6515,0,38807,38807,549.4426974,3049.98778,1572505,433,0,75,16,232
611,610,2862,987040.6515,0,272518,272518,1875.611111,21038.38273,5367999,212,0,42,5,34
612,611,2916,1005664.06,0,333,333,12.45096022,30.14201632,36307,142,0,56,2,35
613,612,2916,1005664.06,0,1253,1253,19.44067215,83.23346431,56689,171,0,63,3,36
614,613,2916,1005664.06,0,56394,56394,1093.313786,7427.464842,3188103,281,0,60,5,65
615,614,2862,987040.6515,0,2167,2167,41.73654787,208.8818167,119450,208,0,50,2,38
616,615,2916,1005664.06,0,13329,13329,210.4327846,950.1699205,613622,450,0,58,14,217
617,616,2862,987040.6515,0,683,683,15.83228512,57.95125393,45312,153,0,58,3,30
618,617,2916,1005664.06,0,9283,9283,170.8288752,1154.81292,498137,211,0,44,2,41
619,618,2862,987040.6515,0,1311234,1311234,24724.4696,177873.4044,70761432,359,0,60,3,104
620,619,2916,1005664.06,0,607412,607412,2653.970508,38875.14348,7738978,340,0,62,3,99
621,620,2916,1005664.06,0,2312,2312,43.88408779,215.5476364,127966,237,0,55,2,38
622,621,1861,641817.8381,0,322,322,9.677592692,23.21942334,18010,103,0,41,3,24
623,622,2916,1005664.06,0,12543,12543,198.1707819,1150.010546,577866,325,0,60,5,80
624,623,2916,1005664.06,0,115592,115592,2067.493141,13854.78754,6028810,383,0,53,2,125
625,624,2916,1005664.06,0,11296,11296,154.0397805,853.4090219,449180,370,0,71,5,130
626,625,2862,987040.6515,0,61555,61555,168.7337526,2791.952204,482916,196,0,72,9,47
627,626,2916,1005664.06,0,5520,5520,97.28772291,517.7060141,283691,301,0,77,8,100
628,627,2916,1005664.06,0,4479,4479,91.55761317,396.2035177,266982,340,0,69,6,136
629,628,2916,1005664.06,0,50123,50123,468.4492455,4536.535567,1365998,305,0,91,3,96
630,629,2862,987040.6515,0,5378,5378,79.6743536,320.4806774,228028,378,0,68,3,163
631,630,2916,1005664.06,0,1257,1257,37.60013717,114.3301835,109642,272,0,75,7,73
632,631,2687,926687.0128,0,110052,110052,1229.591738,10181.74548,3303913,429,0,59,2,198
633,632,2916,1005664.06,0,2079,2079,64.85528121,233.8136333,189118,371,0,36,2,140
634,633,2916,1005664.06,0,16504,16504,352.6323731,2023.187729,1028276,393,0,57,3,137
635,634,2916,1005664.06,0,878,878,13.45541838,56.56353846,39236,138,0,45,2,26
636,635,2862,987040.6515,0,52591,52591,586.6530398,5369.37679,1679001,234,0,48,3,45
637,636,2916,1005664.06,0,2046,2046,45.92421125,196.0519008,133915,289,0,74,4,69
638,637,2916,1005664.06,0,2901,2901,83.86934156,378.241477,244563,299,0,58,4,62
639,638,2916,1005664.06,0,6767,6767,161.3395062,670.7792854,470466,501,0,66,6,283
640,639,2916,1005664.06,0,4895,4895,67.03600823,431.4222083,195477,233,0,56,3,38
641,640,2916,1005664.06,0,3443,3443,60.04972565,326.1696205,175105,263,0,56,3,55
642,641,2916,1005664.06,0,27738,27738,522.0881344,3596.267244,1522409,297,0,68,5,77
643,642,2916,1005664.06,0,48512,48512,675.4166667,5359.378213,1969515,347,0,57,4,125
644,643,2916,1005664.06,0,13688,13688,301.382716,1572.59778,878832,477,0,45,5,297
645,644,2916,1005664.06,0,9831,9831,180.037037,1173.751644,524988,247,0,58,5,47
646,645,2916,1005664.06,0,9853,9853,87.8223594,577.5372897,256090,326,0,68,2,90
647,646,2916,1005664.06,0,2626,2626,32.77229081,212.023416,95564,191,0,65,3,38
648,647,2916,1005664.06,0,683,683,21.10973937,55.2910955,61556,209,0,57,3,56
649,648,2916,1005664.06,0,6930,6930,108.9197531,681.2138336,317610,272,0,54,4,58
650,649,2916,1005664.06,0,3225,3225,49.05041152,299.778147,143031,245,0,59,3,56
651,650,2916,1005664.06,0,1753,1753,41.74965706,176.4973053,121742,237,0,67,3,53
652,651,2916,1005664.06,0,1246,1246,51.67489712,154.802035,150684,357,0,56,3,147
653,652,2916,1005664.06,0,10086,10086,207.7290809,1244.682278,605738,342,0,62,3,88
654,653,2862,987040.6515,0,53458,53458,999.9259259,7018.4774,2861788,205,0,48,3,34
655,654,2916,1005664.06,0,815,815,20.76748971,59.91225396,60558,210,0,47,3,42
656,655,2916,1005664.06,0,1201,1201,38.24588477,115.3029598,111525,271,0,68,5,92
657,656,2916,1005664.06,0,7210,7210,95.73765432,501.9860297,279171,291,0,60,3,56
658,657,2862,987040.6515,0,13780,13780,254.7288609,1629.238064,729034,354,0,41,3,120
659,658,2916,1005664.06,0,3224,3224,52.05624143,272.2235203,151796,252,0,61,5,51
660,659,2862,987040.6515,0,11899,11899,231.6415094,1259.321458,662958,319,0,71,4,67
661,660,2916,1005664.06,0,38383,38383,723.6296296,3958.930649,2110104,343,0,62,5,90
662,661,2916,1005664.06,0,86384,86384,2024.222565,11859.50482,5902633,378,0,54,5,128
663,662,2916,1005664.06,0,7398,7398,116.1556927,705.0103598,338710,276,0,43,2,71
664,663,2916,1005664.06,0,23280,23280,448.8858025,2412.03088,1308951,404,0,56,5,143
665,664,2916,1005664.06,0,846,846,20.31584362,66.91302759,59241,194,0,58,2,43
666,665,2916,1005664.06,0,6783,6783,126.0006859,727.556001,367418,269,0,50,3,60
667,666,2916,1005664.06,0,487,487,13.6505487,35.53963238,39805,164,0,61,3,32
668,667,2916,1005664.06,0,4994,4994,73.06961591,402.5012328,213071,281,0,41,3,54
669,668,2916,1005664.06,0,12862,12862,251.9646776,1176.622548,734729,389,0,60,2,165
670,669,2916,1005664.06,0,1280,1280,29.05864198,115.6647142,84735,216,0,58,3,55
671,670,2916,1005664.06,0,3093,3093,58.73045267,255.8753877,171258,284,0,68,4,61
672,671,2916,1005664.06,0,8575,8575,86.12585734,395.4595124,251143,318,0,61,4,78
673,672,2916,1005664.06,0,10351,10351,228.1402606,1331.167062,665257,388,0,48,4,171
674,673,2916,1005664.06,0,64655,64655,1203.946845,7942.588605,3510709,340,0,69,4,80
675,674,2916,1005664.06,0,28416,28416,366.4279835,2400.80205,1068504,369,0,63,6,127
676,675,2916,1005664.06,0,679,679,21.93175583,64.44491118,63953,216,0,68,3,47
677,676,2862,987040.6515,0,4722,4722,169.2382949,701.4647412,484360,333,0,85,15,89
678,677,2916,1005664.06,0,2037,2037,40.00754458,182.4961956,116662,244,0,64,3,51
679,678,2862,987040.6515,0,1039,1039,26.59433962,108.0270497,76113,221,0,47,2,39
680,679,2916,1005664.06,0,27713,27713,574.43107,3381.783873,1675041,321,0,66,3,82
